-17.5	0
-16.5	0
-15.5	0
-14.5	0
-13.5	0
-12.5	0
-11.5	1.04
-10.5	7.6
-9.5	69
-8.5	2.2e02
-7.5	3.3e02
-6.5	3.1e02
-5.5	3.3e02
-4.5	6.3e02
-3.5	2.1e03
-2.5	4.4e03
-1.5	5.6e03
1.5	5.6e03
2.5	4.4e03
3.5	2.1e03
4.5	6.3e02
5.5	3.3e02
6.5	3.1e02
7.5	3.3e02
8.5	2.2e02
9.5	69
10.5	7.6
11.5	1.04
12.5	0
13.5	0
14.5	0
15.5	0
16.5	0
17.5	0

