-17.5	0
-16.5	0
-15.5	0
-14.5	0
-13.5	0
-12.5	0
-11.5	0.023
-10.5	0.16
-9.5	0.61
-8.5	1.4
-7.5	1.8
-6.5	1.5
-5.5	1.7
-4.5	6.2
-3.5	20
-2.5	45
-1.5	49
-0.5	49
0.5	49
1.5	49
2.5	45
3.5	20
4.5	6.2
5.5	1.7
6.5	1.5
7.5	1.8
8.5	1.4
9.5	0.61
10.5	0.16
11.5	0.023
12.5	0
13.5	0
14.5	0
15.5	0
16.5	0
17.5	0

